,date,close,daily change,daily change pct,high to date,off from high
4058,1944-03-28,11.98,-0.12,-0.992,31.860001,-62.398
4059,1944-03-29,11.95,-0.03,-0.25,31.860001,-62.492
4060,1944-03-30,12.03,0.08,0.669,31.860001,-62.241
4061,1944-03-31,12.02,-0.01,-0.083,31.860001,-62.272
4062,1944-04-03,11.96,-0.06,-0.499,31.860001,-62.461
4063,1944-04-04,11.97,0.01,0.084,31.860001,-62.429
4064,1944-04-05,11.98,0.01,0.084,31.860001,-62.398
4065,1944-04-06,12.04,0.06,0.501,31.860001,-62.21
4066,1944-04-10,12.06,0.02,0.166,31.860001,-62.147
4067,1944-04-11,12.06,0.0,0.0,31.860001,-62.147
4068,1944-04-12,11.98,-0.08,-0.663,31.860001,-62.398
4069,1944-04-13,11.95,-0.03,-0.25,31.860001,-62.492
4070,1944-04-14,11.95,0.0,0.0,31.860001,-62.492
4071,1944-04-17,11.94,-0.01,-0.084,31.860001,-62.524
4072,1944-04-18,11.73,-0.21,-1.759,31.860001,-63.183
4073,1944-04-19,11.69,-0.04,-0.341,31.860001,-63.308
4074,1944-04-20,11.78,0.09,0.77,31.860001,-63.026
4075,1944-04-21,11.8,0.02,0.17,31.860001,-62.963
4076,1944-04-24,11.67,-0.13,-1.102,31.860001,-63.371
4077,1944-04-25,11.69,0.02,0.171,31.860001,-63.308
4078,1944-04-26,11.76,0.07,0.599,31.860001,-63.089
4079,1944-04-27,11.81,0.05,0.425,31.860001,-62.932
4080,1944-04-28,11.87,0.06,0.508,31.860001,-62.743
4081,1944-05-01,11.96,0.09,0.758,31.860001,-62.461
4082,1944-05-02,11.95,-0.01,-0.084,31.860001,-62.492
4083,1944-05-03,12.03,0.08,0.669,31.860001,-62.241
4084,1944-05-04,12.01,-0.02,-0.166,31.860001,-62.304
4085,1944-05-05,12.08,0.07,0.583,31.860001,-62.084
4086,1944-05-08,12.09,0.01,0.083,31.860001,-62.053
4087,1944-05-09,12.08,-0.01,-0.083,31.860001,-62.084
4088,1944-05-10,12.08,0.0,0.0,31.860001,-62.084
4089,1944-05-11,12.09,0.01,0.083,31.860001,-62.053
4090,1944-05-12,12.0,-0.09,-0.744,31.860001,-62.335
4091,1944-05-15,11.99,-0.01,-0.083,31.860001,-62.367
4092,1944-05-16,12.0,0.01,0.083,31.860001,-62.335
4093,1944-05-17,12.08,0.08,0.667,31.860001,-62.084
4094,1944-05-18,12.1,0.02,0.166,31.860001,-62.021
4095,1944-05-19,12.12,0.02,0.165,31.860001,-61.959
4096,1944-05-22,12.13,0.01,0.083,31.860001,-61.927
4097,1944-05-23,12.17,0.04,0.33,31.860001,-61.802
4098,1944-05-24,12.22,0.05,0.411,31.860001,-61.645
4099,1944-05-25,12.2,-0.02,-0.164,31.860001,-61.707
4100,1944-05-26,12.22,0.02,0.164,31.860001,-61.645
4101,1944-05-29,12.27,0.05,0.409,31.860001,-61.488
4102,1944-05-31,12.35,0.08,0.652,31.860001,-61.237
4103,1944-06-01,12.31,-0.04,-0.324,31.860001,-61.362
4104,1944-06-02,12.3,-0.01,-0.081,31.860001,-61.394
4105,1944-06-05,12.23,-0.07,-0.569,31.860001,-61.613
4106,1944-06-06,12.31,0.08,0.654,31.860001,-61.362
4107,1944-06-07,12.3,-0.01,-0.081,31.860001,-61.394
4108,1944-06-08,12.25,-0.05,-0.407,31.860001,-61.551
4109,1944-06-09,12.27,0.02,0.163,31.860001,-61.488
4110,1944-06-12,12.55,0.28,2.282,31.860001,-60.609
4111,1944-06-13,12.64,0.09,0.717,31.860001,-60.326
4112,1944-06-14,12.66,0.02,0.158,31.860001,-60.264
4113,1944-06-15,12.73,0.07,0.553,31.860001,-60.044
4114,1944-06-16,12.82,0.09,0.707,31.860001,-59.761
4115,1944-06-19,12.95,0.13,1.014,31.860001,-59.353
4116,1944-06-20,12.97,0.02,0.154,31.860001,-59.291
4117,1944-06-21,12.94,-0.03,-0.231,31.860001,-59.385
4118,1944-06-22,12.92,-0.02,-0.155,31.860001,-59.448
4119,1944-06-23,12.9,-0.02,-0.155,31.860001,-59.51
4120,1944-06-26,12.98,0.08,0.62,31.860001,-59.259
4121,1944-06-27,13.02,0.04,0.308,31.860001,-59.134
4122,1944-06-28,12.95,-0.07,-0.538,31.860001,-59.353
4123,1944-06-29,12.94,-0.01,-0.077,31.860001,-59.385
4124,1944-06-30,12.98,0.04,0.309,31.860001,-59.259
4125,1944-07-03,13.11,0.13,1.002,31.860001,-58.851
4126,1944-07-05,13.18,0.07,0.534,31.860001,-58.632
4127,1944-07-06,13.13,-0.05,-0.379,31.860001,-58.788
4128,1944-07-07,13.16,0.03,0.228,31.860001,-58.694
4129,1944-07-10,13.27,0.11,0.836,31.860001,-58.349
4130,1944-07-11,13.25,-0.02,-0.151,31.860001,-58.412
4131,1944-07-12,13.27,0.02,0.151,31.860001,-58.349
4132,1944-07-13,13.22,-0.05,-0.377,31.860001,-58.506
4133,1944-07-14,13.23,0.01,0.076,31.860001,-58.475
4134,1944-07-17,13.1,-0.13,-0.983,31.860001,-58.883
4135,1944-07-18,12.98,-0.12,-0.916,31.860001,-59.259
4136,1944-07-19,13.07,0.09,0.693,31.860001,-58.977
4137,1944-07-20,12.96,-0.11,-0.842,31.860001,-59.322
4138,1944-07-21,12.78,-0.18,-1.389,31.860001,-59.887
4139,1944-07-24,12.7,-0.08,-0.626,31.860001,-60.138
4140,1944-07-25,12.8,0.1,0.787,31.860001,-59.824
4141,1944-07-26,12.77,-0.03,-0.234,31.860001,-59.918
4142,1944-07-27,12.77,0.0,0.0,31.860001,-59.918
4143,1944-07-28,12.7,-0.07,-0.548,31.860001,-60.138
4144,1944-07-31,12.71,0.01,0.079,31.860001,-60.107
4145,1944-08-01,12.78,0.07,0.551,31.860001,-59.887
4146,1944-08-02,12.81,0.03,0.235,31.860001,-59.793
4147,1944-08-03,12.73,-0.08,-0.625,31.860001,-60.044
4148,1944-08-04,12.61,-0.12,-0.943,31.860001,-60.421
4149,1944-08-07,12.67,0.06,0.476,31.860001,-60.232
4150,1944-08-08,12.62,-0.05,-0.395,31.860001,-60.389
4151,1944-08-09,12.68,0.06,0.475,31.860001,-60.201
4152,1944-08-10,12.78,0.1,0.789,31.860001,-59.887
4153,1944-08-11,12.83,0.05,0.391,31.860001,-59.73
4154,1944-08-14,12.85,0.02,0.156,31.860001,-59.667
4155,1944-08-15,12.84,-0.01,-0.078,31.860001,-59.699
4156,1944-08-16,12.9,0.06,0.467,31.860001,-59.51
4157,1944-08-17,12.98,0.08,0.62,31.860001,-59.259
4158,1944-08-18,13.04,0.06,0.462,31.860001,-59.071
4159,1944-08-21,12.98,-0.06,-0.46,31.860001,-59.259
4160,1944-08-22,12.89,-0.09,-0.693,31.860001,-59.542
4161,1944-08-23,12.91,0.02,0.155,31.860001,-59.479
4162,1944-08-24,12.83,-0.08,-0.62,31.860001,-59.73
4163,1944-08-25,12.8,-0.03,-0.234,31.860001,-59.824
4164,1944-08-28,12.8,0.0,0.0,31.860001,-59.824
4165,1944-08-29,12.84,0.04,0.312,31.860001,-59.699
4166,1944-08-30,12.87,0.03,0.234,31.860001,-59.605
4167,1944-08-31,12.82,-0.05,-0.389,31.860001,-59.761
4168,1944-09-01,12.86,0.04,0.312,31.860001,-59.636
4169,1944-09-05,12.78,-0.08,-0.622,31.860001,-59.887
4170,1944-09-06,12.47,-0.31,-2.426,31.860001,-60.86
4171,1944-09-07,12.43,-0.04,-0.321,31.860001,-60.986
4172,1944-09-08,12.41,-0.02,-0.161,31.860001,-61.048
4173,1944-09-11,12.48,0.07,0.564,31.860001,-60.829
4174,1944-09-12,12.54,0.06,0.481,31.860001,-60.64
4175,1944-09-13,12.42,-0.12,-0.957,31.860001,-61.017
4176,1944-09-14,12.35,-0.07,-0.564,31.860001,-61.237
4177,1944-09-15,12.45,0.1,0.81,31.860001,-60.923
4178,1944-09-18,12.53,0.08,0.643,31.860001,-60.672
4179,1944-09-19,12.64,0.11,0.878,31.860001,-60.326
4180,1944-09-20,12.66,0.02,0.158,31.860001,-60.264
4181,1944-09-21,12.62,-0.04,-0.316,31.860001,-60.389
4182,1944-09-22,12.65,0.03,0.238,31.860001,-60.295
4183,1944-09-25,12.76,0.11,0.87,31.860001,-59.95
4184,1944-09-26,12.73,-0.03,-0.235,31.860001,-60.044
4185,1944-09-27,12.73,0.0,0.0,31.860001,-60.044
4186,1944-09-28,12.69,-0.04,-0.314,31.860001,-60.169
4187,1944-09-29,12.74,0.05,0.394,31.860001,-60.013
4188,1944-10-02,12.8,0.06,0.471,31.860001,-59.824
4189,1944-10-03,12.8,0.0,0.0,31.860001,-59.824
4190,1944-10-04,12.87,0.07,0.547,31.860001,-59.605
4191,1944-10-05,12.95,0.08,0.622,31.860001,-59.353
4192,1944-10-06,12.97,0.02,0.154,31.860001,-59.291
4193,1944-10-09,12.89,-0.08,-0.617,31.860001,-59.542
4194,1944-10-10,12.93,0.04,0.31,31.860001,-59.416
4195,1944-10-11,13.01,0.08,0.619,31.860001,-59.165
4196,1944-10-13,13.02,0.01,0.077,31.860001,-59.134
4197,1944-10-16,12.95,-0.07,-0.538,31.860001,-59.353
4198,1944-10-17,13.0,0.05,0.386,31.860001,-59.196
4199,1944-10-18,13.07,0.07,0.538,31.860001,-58.977
4200,1944-10-19,13.04,-0.03,-0.23,31.860001,-59.071
4201,1944-10-20,13.02,-0.02,-0.153,31.860001,-59.134
4202,1944-10-23,12.8,-0.22,-1.69,31.860001,-59.824
4203,1944-10-24,12.83,0.03,0.234,31.860001,-59.73
4204,1944-10-25,12.83,0.0,0.0,31.860001,-59.73
4205,1944-10-26,12.73,-0.1,-0.779,31.860001,-60.044
4206,1944-10-27,12.75,0.02,0.157,31.860001,-59.981
4207,1944-10-30,12.76,0.01,0.078,31.860001,-59.95
4208,1944-10-31,12.78,0.02,0.157,31.860001,-59.887
4209,1944-11-01,12.83,0.05,0.391,31.860001,-59.73
4210,1944-11-02,12.9,0.07,0.546,31.860001,-59.51
4211,1944-11-03,12.89,-0.01,-0.078,31.860001,-59.542
4212,1944-11-06,12.96,0.07,0.543,31.860001,-59.322
4213,1944-11-08,12.94,-0.02,-0.154,31.860001,-59.385
4214,1944-11-09,12.97,0.03,0.232,31.860001,-59.291
4215,1944-11-10,12.98,0.01,0.077,31.860001,-59.259
4216,1944-11-13,12.87,-0.11,-0.847,31.860001,-59.605
4217,1944-11-14,12.71,-0.16,-1.243,31.860001,-60.107
4218,1944-11-15,12.68,-0.03,-0.236,31.860001,-60.201
4219,1944-11-16,12.69,0.01,0.079,31.860001,-60.169
4220,1944-11-17,12.67,-0.02,-0.158,31.860001,-60.232
4221,1944-11-20,12.72,0.05,0.395,31.860001,-60.075
4222,1944-11-21,12.81,0.09,0.708,31.860001,-59.793
4223,1944-11-22,12.82,0.01,0.078,31.860001,-59.761
4224,1944-11-24,12.75,-0.07,-0.546,31.860001,-59.981
4225,1944-11-27,12.79,0.04,0.314,31.860001,-59.856
4226,1944-11-28,12.78,-0.01,-0.078,31.860001,-59.887
4227,1944-11-29,12.85,0.07,0.548,31.860001,-59.667
4228,1944-11-30,12.83,-0.02,-0.156,31.860001,-59.73
4229,1944-12-01,12.8,-0.03,-0.234,31.860001,-59.824
4230,1944-12-04,12.91,0.11,0.859,31.860001,-59.479
4231,1944-12-05,12.96,0.05,0.387,31.860001,-59.322
4232,1944-12-06,12.96,0.0,0.0,31.860001,-59.322
4233,1944-12-07,12.99,0.03,0.231,31.860001,-59.228
4234,1944-12-08,13.09,0.1,0.77,31.860001,-58.914
4235,1944-12-11,13.17,0.08,0.611,31.860001,-58.663
4236,1944-12-12,13.14,-0.03,-0.228,31.860001,-58.757
4237,1944-12-13,13.1,-0.04,-0.304,31.860001,-58.883
4238,1944-12-14,13.14,0.04,0.305,31.860001,-58.757
4239,1944-12-15,13.27,0.13,0.989,31.860001,-58.349
4240,1944-12-18,13.19,-0.08,-0.603,31.860001,-58.6
4241,1944-12-19,13.23,0.04,0.303,31.860001,-58.475
4242,1944-12-20,13.14,-0.09,-0.68,31.860001,-58.757
4243,1944-12-21,13.11,-0.03,-0.228,31.860001,-58.851
4244,1944-12-22,13.12,0.01,0.076,31.860001,-58.82
4245,1944-12-26,13.03,-0.09,-0.686,31.860001,-59.102
4246,1944-12-27,12.97,-0.06,-0.46,31.860001,-59.291
4247,1944-12-28,13.1,0.13,1.002,31.860001,-58.883
4248,1944-12-29,13.28,0.18,1.374,31.860001,-58.318
4249,1945-01-02,13.33,0.05,0.377,31.860001,-58.161
4250,1945-01-03,13.47,0.14,1.05,31.860001,-57.721
4251,1945-01-04,13.49,0.02,0.148,31.860001,-57.659
4252,1945-01-05,13.46,-0.03,-0.222,31.860001,-57.753
4253,1945-01-08,13.58,0.12,0.892,31.860001,-57.376
4254,1945-01-09,13.59,0.01,0.074,31.860001,-57.345
4255,1945-01-10,13.69,0.1,0.736,31.860001,-57.031
4256,1945-01-11,13.68,-0.01,-0.073,31.860001,-57.062
4257,1945-01-12,13.64,-0.04,-0.292,31.860001,-57.188
4258,1945-01-15,13.55,-0.09,-0.66,31.860001,-57.47
4259,1945-01-16,13.54,-0.01,-0.074,31.860001,-57.502
4260,1945-01-17,13.63,0.09,0.665,31.860001,-57.219
4261,1945-01-18,13.57,-0.06,-0.44,31.860001,-57.407
4262,1945-01-19,13.44,-0.13,-0.958,31.860001,-57.815
4263,1945-01-22,13.3,-0.14,-1.042,31.860001,-58.255
4264,1945-01-23,13.21,-0.09,-0.677,31.860001,-58.537
4265,1945-01-24,13.25,0.04,0.303,31.860001,-58.412
4266,1945-01-25,13.33,0.08,0.604,31.860001,-58.161
4267,1945-01-26,13.46,0.13,0.975,31.860001,-57.753
4268,1945-01-29,13.54,0.08,0.594,31.860001,-57.502
4269,1945-01-30,13.46,-0.08,-0.591,31.860001,-57.753
4270,1945-01-31,13.47,0.01,0.074,31.860001,-57.721
4271,1945-02-01,13.5,0.03,0.223,31.860001,-57.627
4272,1945-02-02,13.6,0.1,0.741,31.860001,-57.313
4273,1945-02-05,13.7,0.1,0.735,31.860001,-56.999
4274,1945-02-06,13.73,0.03,0.219,31.860001,-56.905
4275,1945-02-07,13.76,0.03,0.218,31.860001,-56.811
4276,1945-02-08,13.76,0.0,0.0,31.860001,-56.811
4277,1945-02-09,13.68,-0.08,-0.581,31.860001,-57.062
4278,1945-02-13,13.9,0.22,1.608,31.860001,-56.372
4279,1945-02-14,13.97,0.07,0.504,31.860001,-56.152
4280,1945-02-15,14.07,0.1,0.716,31.860001,-55.838
4281,1945-02-16,14.05,-0.02,-0.142,31.860001,-55.901
4282,1945-02-19,14.16,0.11,0.783,31.860001,-55.556
4283,1945-02-20,14.21,0.05,0.353,31.860001,-55.399
4284,1945-02-21,14.19,-0.02,-0.141,31.860001,-55.461
4285,1945-02-23,14.16,-0.03,-0.211,31.860001,-55.556
4286,1945-02-26,14.09,-0.07,-0.494,31.860001,-55.775
4287,1945-02-27,14.2,0.11,0.781,31.860001,-55.43
4288,1945-02-28,14.3,0.1,0.704,31.860001,-55.116
4289,1945-03-01,14.32,0.02,0.14,31.860001,-55.053
4290,1945-03-02,14.23,-0.09,-0.628,31.860001,-55.336
4291,1945-03-05,14.3,0.07,0.492,31.860001,-55.116
4292,1945-03-06,14.37,0.07,0.49,31.860001,-54.896
4293,1945-03-07,14.38,0.01,0.07,31.860001,-54.865
4294,1945-03-08,14.12,-0.26,-1.808,31.860001,-55.681
4295,1945-03-09,13.82,-0.3,-2.125,31.860001,-56.623
4296,1945-03-12,13.99,0.17,1.23,31.860001,-56.089
4297,1945-03-13,13.99,0.0,0.0,31.860001,-56.089
4298,1945-03-14,14.01,0.02,0.143,31.860001,-56.026
4299,1945-03-15,14.07,0.06,0.428,31.860001,-55.838
4300,1945-03-16,14.09,0.02,0.142,31.860001,-55.775
4301,1945-03-19,14.01,-0.08,-0.568,31.860001,-56.026
4302,1945-03-20,13.82,-0.19,-1.356,31.860001,-56.623
4303,1945-03-21,13.69,-0.13,-0.941,31.860001,-57.031
4304,1945-03-22,13.68,-0.01,-0.073,31.860001,-57.062
4305,1945-03-23,13.74,0.06,0.439,31.860001,-56.874
4306,1945-03-26,13.39,-0.35,-2.547,31.860001,-57.972
4307,1945-03-27,13.47,0.08,0.597,31.860001,-57.721
4308,1945-03-28,13.58,0.11,0.817,31.860001,-57.376
4309,1945-03-29,13.61,0.03,0.221,31.860001,-57.282
4310,1945-04-02,13.77,0.16,1.176,31.860001,-56.78
4311,1945-04-03,13.79,0.02,0.145,31.860001,-56.717
4312,1945-04-04,13.77,-0.02,-0.145,31.860001,-56.78
4313,1945-04-05,13.67,-0.1,-0.726,31.860001,-57.094
4314,1945-04-06,13.77,0.1,0.732,31.860001,-56.78
4315,1945-04-09,13.81,0.04,0.29,31.860001,-56.654
4316,1945-04-10,13.86,0.05,0.362,31.860001,-56.497
4317,1945-04-11,14.06,0.2,1.443,31.860001,-55.869
4318,1945-04-12,14.05,-0.01,-0.071,31.860001,-55.901
4319,1945-04-13,14.2,0.15,1.068,31.860001,-55.43
4320,1945-04-16,14.49,0.29,2.042,31.860001,-54.52
4321,1945-04-17,14.51,0.02,0.138,31.860001,-54.457
4322,1945-04-18,14.65,0.14,0.965,31.860001,-54.018
4323,1945-04-19,14.51,-0.14,-0.956,31.860001,-54.457
4324,1945-04-20,14.49,-0.02,-0.138,31.860001,-54.52
4325,1945-04-23,14.63,0.14,0.966,31.860001,-54.08
4326,1945-04-24,14.7,0.07,0.478,31.860001,-53.861
4327,1945-04-25,14.67,-0.03,-0.204,31.860001,-53.955
4328,1945-04-26,14.64,-0.03,-0.204,31.860001,-54.049
4329,1945-04-27,14.7,0.06,0.41,31.860001,-53.861
4330,1945-04-30,14.84,0.14,0.952,31.860001,-53.421
4331,1945-05-01,14.79,-0.05,-0.337,31.860001,-53.578
4332,1945-05-02,14.77,-0.02,-0.135,31.860001,-53.641
4333,1945-05-03,14.87,0.1,0.677,31.860001,-53.327
4334,1945-05-04,14.92,0.05,0.336,31.860001,-53.17
4335,1945-05-07,14.93,0.01,0.067,31.860001,-53.139
4336,1945-05-08,14.96,0.03,0.201,31.860001,-53.045
4337,1945-05-09,14.81,-0.15,-1.003,31.860001,-53.515
4338,1945-05-10,14.62,-0.19,-1.283,31.860001,-54.112
4339,1945-05-11,14.62,0.0,0.0,31.860001,-54.112
4340,1945-05-14,14.63,0.01,0.068,31.860001,-54.08
4341,1945-05-15,14.68,0.05,0.342,31.860001,-53.923
4342,1945-05-16,14.69,0.01,0.068,31.860001,-53.892
4343,1945-05-17,14.77,0.08,0.545,31.860001,-53.641
4344,1945-05-18,14.87,0.1,0.677,31.860001,-53.327
4345,1945-05-21,14.82,-0.05,-0.336,31.860001,-53.484
4346,1945-05-22,14.81,-0.01,-0.067,31.860001,-53.515
4347,1945-05-23,14.7,-0.11,-0.743,31.860001,-53.861
4348,1945-05-24,14.7,0.0,0.0,31.860001,-53.861
4349,1945-05-25,14.79,0.09,0.612,31.860001,-53.578
4350,1945-05-28,15.03,0.24,1.623,31.860001,-52.825
4351,1945-05-29,15.11,0.08,0.532,31.860001,-52.574
4352,1945-05-31,15.01,-0.1,-0.662,31.860001,-52.888
4353,1945-06-01,15.03,0.02,0.133,31.860001,-52.825
4354,1945-06-04,15.05,0.02,0.133,31.860001,-52.762
4355,1945-06-05,15.03,-0.02,-0.133,31.860001,-52.825
4356,1945-06-06,14.96,-0.07,-0.466,31.860001,-53.045
4357,1945-06-07,14.97,0.01,0.067,31.860001,-53.013
4358,1945-06-08,14.93,-0.04,-0.267,31.860001,-53.139
4359,1945-06-11,14.89,-0.04,-0.268,31.860001,-53.264
4360,1945-06-12,14.92,0.03,0.201,31.860001,-53.17
4361,1945-06-13,14.99,0.07,0.469,31.860001,-52.95
4362,1945-06-14,15.05,0.06,0.4,31.860001,-52.762
4363,1945-06-15,15.1,0.05,0.332,31.860001,-52.605
4364,1945-06-18,15.09,-0.01,-0.066,31.860001,-52.637
4365,1945-06-19,15.11,0.02,0.133,31.860001,-52.574
4366,1945-06-20,15.18,0.07,0.463,31.860001,-52.354
4367,1945-06-21,15.26,0.08,0.527,31.860001,-52.103
4368,1945-06-22,15.28,0.02,0.131,31.860001,-52.04
4369,1945-06-25,15.35,0.07,0.458,31.860001,-51.82
4370,1945-06-26,15.37,0.02,0.13,31.860001,-51.758
4371,1945-06-27,15.35,-0.02,-0.13,31.860001,-51.82
4372,1945-06-28,15.04,-0.31,-2.02,31.860001,-52.793
4373,1945-06-29,14.87,-0.17,-1.13,31.860001,-53.327
4374,1945-07-02,15.03,0.16,1.076,31.860001,-52.825
4375,1945-07-03,15.03,0.0,0.0,31.860001,-52.825
4376,1945-07-05,14.86,-0.17,-1.131,31.860001,-53.358
4377,1945-07-06,14.91,0.05,0.336,31.860001,-53.202
4378,1945-07-09,15.04,0.13,0.872,31.860001,-52.793
4379,1945-07-10,15.1,0.06,0.399,31.860001,-52.605
4380,1945-07-11,15.05,-0.05,-0.331,31.860001,-52.762
4381,1945-07-12,15.09,0.04,0.266,31.860001,-52.637
4382,1945-07-13,15.05,-0.04,-0.265,31.860001,-52.762
4383,1945-07-16,14.94,-0.11,-0.731,31.860001,-53.107
4384,1945-07-17,14.61,-0.33,-2.209,31.860001,-54.143
4385,1945-07-18,14.56,-0.05,-0.342,31.860001,-54.3
4386,1945-07-19,14.66,0.1,0.687,31.860001,-53.986
4387,1945-07-20,14.66,0.0,0.0,31.860001,-53.986
4388,1945-07-23,14.51,-0.15,-1.023,31.860001,-54.457
4389,1945-07-24,14.54,0.03,0.207,31.860001,-54.363
4390,1945-07-25,14.68,0.14,0.963,31.860001,-53.923
4391,1945-07-26,14.38,-0.3,-2.044,31.860001,-54.865
4392,1945-07-27,14.45,0.07,0.487,31.860001,-54.645
4393,1945-07-30,14.6,0.15,1.038,31.860001,-54.175
4394,1945-07-31,14.66,0.06,0.411,31.860001,-53.986
4395,1945-08-01,14.68,0.02,0.136,31.860001,-53.923
4396,1945-08-02,14.62,-0.06,-0.409,31.860001,-54.112
4397,1945-08-03,14.68,0.06,0.41,31.860001,-53.923
4398,1945-08-06,14.72,0.04,0.272,31.860001,-53.798
4399,1945-08-07,14.52,-0.2,-1.359,31.860001,-54.426
4400,1945-08-08,14.55,0.03,0.207,31.860001,-54.331
4401,1945-08-09,14.79,0.24,1.649,31.860001,-53.578
4402,1945-08-10,14.78,-0.01,-0.068,31.860001,-53.61
4403,1945-08-13,14.61,-0.17,-1.15,31.860001,-54.143
4404,1945-08-14,14.7,0.09,0.616,31.860001,-53.861
4405,1945-08-17,14.62,-0.08,-0.544,31.860001,-54.112
4406,1945-08-20,14.4,-0.22,-1.505,31.860001,-54.802
4407,1945-08-21,14.46,0.06,0.417,31.860001,-54.614
4408,1945-08-22,14.56,0.1,0.692,31.860001,-54.3
4409,1945-08-23,14.85,0.29,1.992,31.860001,-53.39
4410,1945-08-24,15.05,0.2,1.347,31.860001,-52.762
4411,1945-08-27,15.27,0.22,1.462,31.860001,-52.072
4412,1945-08-28,15.32,0.05,0.327,31.860001,-51.915
4413,1945-08-29,15.3,-0.02,-0.131,31.860001,-51.977
4414,1945-08-30,15.35,0.05,0.327,31.860001,-51.82
4415,1945-08-31,15.51,0.16,1.042,31.860001,-51.318
4416,1945-09-04,15.51,0.0,0.0,31.860001,-51.318
4417,1945-09-05,15.53,0.02,0.129,31.860001,-51.255
4418,1945-09-06,15.74,0.21,1.352,31.860001,-50.596
4419,1945-09-07,15.73,-0.01,-0.064,31.860001,-50.628
4420,1945-09-10,15.78,0.05,0.318,31.860001,-50.471
4421,1945-09-11,15.88,0.1,0.634,31.860001,-50.157
4422,1945-09-12,15.95,0.07,0.441,31.860001,-49.937
4423,1945-09-13,15.95,0.0,0.0,31.860001,-49.937
4424,1945-09-14,15.86,-0.09,-0.564,31.860001,-50.22
4425,1945-09-17,15.51,-0.35,-2.207,31.860001,-51.318
4426,1945-09-18,15.82,0.31,1.999,31.860001,-50.345
4427,1945-09-19,15.97,0.15,0.948,31.860001,-49.874
4428,1945-09-20,16.030001000000002,0.06,0.376,31.860001,-49.686
4429,1945-09-21,15.95,-0.08,-0.499,31.860001,-49.937
4430,1945-09-24,15.91,-0.04,-0.251,31.860001,-50.063
4431,1945-09-25,15.93,0.02,0.126,31.860001,-50.0
4432,1945-09-26,15.92,-0.01,-0.063,31.860001,-50.031
4433,1945-09-27,15.86,-0.06,-0.377,31.860001,-50.22
4434,1945-09-28,16.049999,0.19,1.198,31.860001,-49.623
4435,1945-10-01,16.33,0.28,1.745,31.860001,-48.745
4436,1945-10-02,16.33,0.0,0.0,31.860001,-48.745
4437,1945-10-03,16.299999,-0.03,-0.184,31.860001,-48.839
4438,1945-10-04,16.299999,0.0,0.0,31.860001,-48.839
4439,1945-10-05,16.379998999999998,0.08,0.491,31.860001,-48.588
4440,1945-10-08,16.5,0.12,0.733,31.860001,-48.211
4441,1945-10-09,16.540001,0.04,0.242,31.860001,-48.085
4442,1945-10-10,16.6,0.06,0.363,31.860001,-47.897
4443,1945-10-11,16.58,-0.02,-0.12,31.860001,-47.96
4444,1945-10-15,16.59,0.01,0.06,31.860001,-47.928
4445,1945-10-16,16.59,0.0,0.0,31.860001,-47.928
4446,1945-10-17,16.66,0.07,0.422,31.860001,-47.709
4447,1945-10-18,16.719998999999998,0.06,0.36,31.860001,-47.52
4448,1945-10-19,16.59,-0.13,-0.778,31.860001,-47.928
4449,1945-10-22,16.709999,0.12,0.723,31.860001,-47.552
4450,1945-10-23,16.58,-0.13,-0.778,31.860001,-47.96
4451,1945-10-24,16.33,-0.25,-1.508,31.860001,-48.745
4452,1945-10-25,16.41,0.08,0.49,31.860001,-48.493
4453,1945-10-26,16.49,0.08,0.488,31.860001,-48.242
4454,1945-10-29,16.299999,-0.19,-1.152,31.860001,-48.839
4455,1945-10-30,16.379998999999998,0.08,0.491,31.860001,-48.588
4456,1945-10-31,16.65,0.27,1.648,31.860001,-47.74
4457,1945-11-01,16.870001000000002,0.22,1.321,31.860001,-47.05
4458,1945-11-02,16.860001,-0.01,-0.059,31.860001,-47.081
4459,1945-11-05,16.940001000000002,0.08,0.474,31.860001,-46.83
4460,1945-11-07,17.139999,0.2,1.181,31.860001,-46.202
4461,1945-11-08,17.08,-0.06,-0.35,31.860001,-46.39
4462,1945-11-09,17.1,0.02,0.117,31.860001,-46.328
4463,1945-11-13,17.040001,-0.06,-0.351,31.860001,-46.516
4464,1945-11-14,16.950001,-0.09,-0.528,31.860001,-46.798
4465,1945-11-15,17.08,0.13,0.767,31.860001,-46.39
4466,1945-11-16,17.0,-0.08,-0.468,31.860001,-46.642
4467,1945-11-19,17.190001000000002,0.19,1.118,31.860001,-46.045
4468,1945-11-20,17.27,0.08,0.465,31.860001,-45.794
4469,1945-11-21,17.02,-0.25,-1.448,31.860001,-46.579
4470,1945-11-23,16.85,-0.17,-0.999,31.860001,-47.112
4471,1945-11-26,16.940001000000002,0.09,0.534,31.860001,-46.83
4472,1945-11-27,17.15,0.21,1.24,31.860001,-46.171
4473,1945-11-28,17.059998999999998,-0.09,-0.525,31.860001,-46.453
4474,1945-11-29,17.030001000000002,-0.03,-0.176,31.860001,-46.547
4475,1945-11-30,17.190001000000002,0.16,0.94,31.860001,-46.045
4476,1945-12-03,17.440001000000002,0.25,1.454,31.860001,-45.261
4477,1945-12-04,17.42,-0.02,-0.115,31.860001,-45.323
4478,1945-12-05,17.41,-0.01,-0.057,31.860001,-45.355
4479,1945-12-06,17.5,0.09,0.517,31.860001,-45.072
4480,1945-12-07,17.540001,0.04,0.229,31.860001,-44.947
4481,1945-12-10,17.68,0.14,0.798,31.860001,-44.507
