high date,high close,next high date,next high close,date diff,close diff,close diff (%),last high,remaining highs,min days no high
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,350
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,350
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,350
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,350
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,360
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,360
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,360
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,360
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,360
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,360
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,360
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,360
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,360
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,360
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,360
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,360
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,360
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,360
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,370
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,370
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,370
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,370
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,370
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,370
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,370
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,370
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,370
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,370
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,370
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,370
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,370
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,370
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,380
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,380
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,380
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,380
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,380
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,380
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,380
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,380
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,380
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,380
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,380
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,380
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,380
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,390
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,390
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,390
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,390
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,390
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,390
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,390
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,390
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,390
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,390
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,390
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,390
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,390
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,400
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,400
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,400
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,400
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,400
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,400
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,400
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,400
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,400
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,400
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,400
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,400
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,400
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,410
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,410
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,410
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,410
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,410
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,410
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,410
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,410
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,410
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,410
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,410
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,410
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,410
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,420
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,420
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,420
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,420
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,420
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,420
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,420
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,420
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,420
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,420
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,420
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,420
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,430
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,430
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,430
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,430
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,430
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,430
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,430
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,430
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,430
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,430
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,430
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,430
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,440
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,440
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,440
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,440
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,440
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,440
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,440
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,440
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,440
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,440
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,440
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,440
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,450
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,450
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,450
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,450
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,450
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,450
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,450
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,450
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,450
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,450
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,450
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,460
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,460
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,460
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,460
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,460
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,460
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,460
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,460
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,460
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,460
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,460
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,470
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,470
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,470
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,470
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,470
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,470
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,470
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,470
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,470
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,470
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,480
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,480
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,480
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,480
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,480
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,480
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,480
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,480
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,480
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,480
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,490
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,490
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,490
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,490
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,490
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,490
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,490
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,490
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,490
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,490
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,500
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,500
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,500
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,500
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,500
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,500
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,500
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,500
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,500
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,500
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,510
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,510
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,510
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,510
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,510
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,510
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,510
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,510
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,510
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,510
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,520
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,520
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,520
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,520
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,520
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,520
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,520
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,520
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,520
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,520
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,530
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,530
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,530
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,530
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,530
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,530
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,530
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,530
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,530
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,530
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,540
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,540
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,540
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,540
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,540
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,540
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,540
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,540
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,540
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,540
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,550
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,550
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,550
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,550
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,550
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,550
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,550
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,550
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,550
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,560
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,560
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,560
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,560
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,560
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,560
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,560
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,560
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,560
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,570
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,570
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,570
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,570
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,570
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,570
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,570
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,570
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,570
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,580
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,580
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,580
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,580
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,580
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,580
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,580
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,580
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,580
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,590
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,590
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,590
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,590
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,590
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,590
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,590
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,590
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,590
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,600
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,600
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,600
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,600
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,600
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,600
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,600
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,600
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,600
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,610
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,610
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,610
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,610
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,610
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,610
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,610
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,610
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,610
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,620
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,620
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,620
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,620
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,620
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,620
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,620
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,620
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,620
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,630
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,89,630
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,170,630
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,630
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,630
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,630
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,630
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,630
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,630
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,640
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,260,640
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,640
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,640
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,640
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,640
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,640
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,640
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,650
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,260,650
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,650
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,650
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,152,650
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,326,650
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,650
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,255,650
